"ID","item_cnt_month"
0,0.66863769011548
1,0
2,0.596480171471497
3,0.115505016372947
4,0
5,0.434767243709343
6,2.17163562698333
7,0.288027503593154
8,1.33323899679521
9,0
10,3.60024160198264
11,0.501363573603313
12,0.0926216962029936
13,0.371691218005821
14,2.1569583401756
15,3.14788099874742
16,0
17,0.119648147135538
18,2.05318466111224
19,0.0874066821930947
20,1.31193940939979
21,0
22,1.60505175853138
23,1.267713960883
24,2.86592325486044
25,0
26,0
27,0.750872889599469
28,1.65455251360392
29,4.9230399002847
30,0.796915809231126
31,0
32,0.355727203503863
33,2.57344397478409
34,0.0588594367162658
35,0.0294299201313939
36,0.149122763872327
37,0.0834001436029312
38,0.424067062417811
39,0.040171660269991
40,1.25514924675349
41,0.243932951509184
42,3.96366827120176
43,3.88564980417078
44,0
45,0
46,1.87479105790008
47,0.342437160383978
48,0.0289164102638081
49,1.60721134236076
50,3.71990346915167
51,0.501363573603313
52,0.735815116431292
53,0.408673296108946
54,10
55,6.26325702567343
56,1.89276402698118
57,3.41156002517722
58,9.66609229701482
59,10
60,9.06238381970982
61,0.961560449242892
62,0.495629005833068
63,0.0709072109205862
64,0
65,0
66,1.04833951326505
67,0.0294297183581343
68,0
69,0.487266385030629
70,0
71,5
72,0.481839285729371
73,2.34627791426316
74,0
75,0
76,0.29237922098798
77,0
78,0.632239049426291
79,0
80,1.32075072615703
81,6.29634760497578
82,1.79383425032302
83,0.294634836805146
84,2.33059454690007
85,1.6914162049862
86,1.06215154250011
87,0.0327925862972275
88,4.98187494363524
89,2.29624343619062
90,0.0122033714922434
91,1
92,1.36250039550496
93,0.115505016372947
94,0.0359859793880828
95,0.0588235259515597
96,0.0294297183581343
97,1.14477142693163
98,0.84737548921071
99,4.03034012587252
100,2.18114895046689
101,2
102,0.221343056373488
103,1
104,0.11676620138303
105,0
106,0
107,0.92515437284501
108,0.197507810999299
109,0
110,0.37196267141223
111,0
112,0
113,0
114,0.416007049714481
115,0.136466486454462
116,0
117,0.130594756171548
118,10
119,0.257900570531545
120,0
121,0.0534437160027854
122,1.07737309009441
123,0.392609776302549
124,0.888576925193237
125,2.15142835583022
126,0
127,0.0588606387935547
128,0
129,0
130,1
131,0
132,1
133,8
134,0.0531062489856928
135,1
136,0.501363573603313
137,0
138,2.34046258331754
139,0
140,0.227862576535811
141,0.656741592084245
142,0.229960516551056
143,0.501363573603313
144,0
145,0
146,0
147,0.286491175572869
148,0
149,0
150,0.102104133038221
151,0
152,10
153,7.57232448300366e-17
154,0
155,0.170636890454784
156,0.111204964914808
157,0.0294295202455785
158,0.0245619002479903
159,0.190409582132649
160,0
161,0.501363573603313
162,0
163,0.639608080472403
164,1.56967351779577
165,0
166,1.0906930043421
167,0.0532448715870368
168,0
169,0.0183477374967392
170,0.501363573603313
171,0.961939065840089
172,0.592915826250107
173,1.62649083901626
174,2.6624269577244
175,5.04646100122675
176,2.17469052261238
177,0
178,0.390047134426833
179,0.0294311443768205
180,3
181,0.129882236501176
182,0
183,0.302945154276925
184,0.109544000955597
185,0
186,0
187,0.0832436096691358
188,0
189,0
190,0
191,0
192,1.25514924675349
193,0.0524046481818563
194,0.0294295202455785
195,0.133634774576856
196,1
197,3.1780712001011
198,1.52049920380663
199,0
200,0
201,0
202,0.58716342191269
203,1.90612718775722
204,0
205,0
206,0
207,0.0294299497860766
208,1.94178643907558
209,0.564792513245226
210,0.229438590175976
211,0.114323612685647
212,0.0588235259536106
213,1
214,0.0528976145097072
215,0.825510795749004
216,0.566413490967746
217,0.754350752671537
218,2.45387719184684
219,0.899118474600454
220,0.5402232189324
221,0
222,0
223,0
224,3.82250843643514
225,0.628207976086691
226,0.533866164010385
227,0
228,0.231008004258735
229,0
230,0
231,0.516440966980579
232,0
233,0.286235528196694
234,0
235,0.171032257551909
236,0.054585066467506
237,0.989564251873976
238,1
239,0.468610250376043
240,2.11612451900046
241,0.035182170983384
242,0
243,0
244,0
245,0.46228281080008
246,1.8633011510405
247,1.22502375497677
248,0.75682287992059
249,0.0584421236235822
